AGE,INCOME,MARRIED,GENDER,CAR_USE,CAR_VALUE,CAR_TYPE,PREV_CLAIMS_AMOUNT,PREV_CLAIMS_COUNT,REVOKED,POINTS,CAR_AGE,TARGET_CLAIM_MADE
58.0,235986.0,1,0,1,30900.0,4,0.0,0,0,0,15.0,0
42.0,37438.0,0,0,1,10550.0,3,0.0,0,0,1,1.0,0
49.0,75772.0,0,1,0,6400.0,2,0.0,0,0,0,1.0,1
52.0,86473.0,0,1,0,20060.0,5,0.0,0,0,0,12.0,0
50.0,53210.0,0,1,0,23810.0,1,19595.0,1,1,10,8.0,1
32.0,0.0,1,0,1,11500.0,0,0.0,0,0,0,1.0,0
56.0,14757.0,1,0,1,11750.0,4,0.0,0,0,0,7.0,0
50.0,101296.0,1,1,1,20820.0,5,0.0,0,0,1,10.0,0
55.0,19532.0,1,0,0,8950.0,2,0.0,0,0,1,1.0,0
42.0,22225.0,0,1,1,18780.0,3,0.0,0,0,0,1.0,0
48.0,54239.0,0,0,0,16520.0,3,0.0,0,0,0,1.0,0
58.0,52953.0,1,0,1,29850.0,2,0.0,0,0,2,9.0,0
51.0,0.0,0,0,1,6600.0,3,27503.0,4,1,1,1.0,1
41.0,25699.0,1,1,0,8170.0,2,0.0,0,0,1,1.0,0
62.0,69874.0,0,1,0,26910.0,2,6494.0,1,0,0,18.0,0
40.0,4885.0,1,0,0,5600.0,3,0.0,0,0,0,1.0,0
28.0,30877.0,1,0,1,13290.0,4,1852.0,2,0,5,1.0,0
22.0,2214.0,1,0,1,17470.0,3,9453.0,1,0,6,1.0,1
40.0,189555.0,1,0,1,1500.0,3,0.0,0,0,0,16.0,1
37.0,14055.0,1,0,1,9960.0,3,0.0,0,0,0,7.0,1
47.0,43779.0,1,0,1,10580.0,4,7588.0,3,0,6,1.0,0
34.0,0.0,1,0,1,5410.0,3,22598.0,3,1,8,1.0,0
29.0,11954.0,0,0,1,10190.0,3,0.0,0,0,1,8.0,1
54.0,62013.0,1,1,0,11230.0,2,7211.0,2,0,0,1.0,0
47.0,95398.0,0,1,0,38440.0,1,0.0,0,0,0,19.0,0
62.0,23288.0,0,1,1,3830.0,3,5071.0,3,0,0,1.0,0
58.0,102904.0,0,1,0,30460.0,1,5705.0,2,0,0,18.0,1
59.0,150956.0,0,0,1,22500.0,0,0.0,0,0,0,11.0,0
57.0,144876.0,1,0,0,29940.0,5,0.0,0,0,1,14.0,0
46.0,57049.0,0,1,0,11800.0,2,1437.0,2,0,0,11.0,0
51.0,55727.0,1,1,0,7250.0,2,0.0,0,0,1,6.0,1
44.0,24849.0,0,0,1,12970.0,3,0.0,0,0,0,1.0,0
43.0,73247.0,0,0,1,13170.0,4,3338.0,1,0,6,16.0,0
63.0,0.0,1,0,1,24020.0,3,0.0,0,0,0,15.0,1
43.0,86393.0,1,1,0,14440.0,0,0.0,0,0,0,11.0,0
24.0,12871.0,0,1,1,16500.0,0,0.0,0,0,0,6.0,1
36.0,0.0,0,0,0,6570.0,4,0.0,0,0,0,1.0,0
29.0,30447.0,1,0,1,5640.0,4,0.0,0,0,1,1.0,0
55.0,188788.0,1,1,1,29640.0,0,0.0,0,0,1,14.0,0
54.0,82395.0,0,0,1,6900.0,4,0.0,0,0,1,16.0,0
45.0,0.0,1,0,1,6000.0,3,29651.0,2,1,8,7.0,1
44.0,250286.0,1,0,1,30930.0,0,0.0,0,0,2,18.0,0
34.0,55353.0,0,0,0,14090.0,3,4519.0,1,0,6,6.0,1
40.0,31993.0,0,1,1,14070.0,0,1128.0,1,0,0,6.0,0
49.0,105277.0,1,0,1,38000.0,5,0.0,0,0,0,1.0,1
32.0,35793.0,0,0,1,19960.0,2,0.0,0,0,0,1.0,0
48.0,27499.0,1,1,1,6300.0,0,0.0,0,0,1,10.0,0
59.0,71197.0,0,0,0,14520.0,0,0.0,0,0,0,6.0,1
52.0,97336.0,0,1,0,18660.0,5,0.0,0,0,0,10.0,0
38.0,50718.0,0,0,1,16340.0,3,29017.0,2,0,1,5.0,0
66.0,33644.0,1,1,0,21020.0,0,0.0,0,0,0,1.0,1
35.0,69592.0,0,0,1,11960.0,3,0.0,0,0,1,17.0,1
61.0,24049.0,0,1,0,10000.0,4,0.0,0,0,0,7.0,0
60.0,37940.0,1,0,0,21280.0,0,0.0,0,0,0,1.0,0
59.0,79380.0,1,1,0,19960.0,5,3960.0,4,0,8,9.0,1
55.0,112423.0,1,1,1,17210.0,5,0.0,0,0,0,1.0,0
48.0,0.0,0,0,1,25250.0,2,0.0,0,1,0,8.0,0
26.0,0.0,1,0,1,4120.0,3,0.0,0,1,1,6.0,1
47.0,138689.0,1,1,1,20230.0,5,0.0,0,0,0,15.0,0
53.0,67189.0,0,1,0,6800.0,2,4558.0,2,0,3,18.0,0
43.0,0.0,0,0,1,6320.0,3,2434.0,2,0,4,5.0,0
41.0,64957.0,1,1,1,15000.0,0,7323.0,1,0,3,7.0,0
52.0,101637.0,1,0,1,14220.0,4,0.0,0,0,1,10.0,0
31.0,17567.0,0,1,1,6360.0,0,0.0,0,0,0,5.0,1
50.0,58504.0,0,0,0,20550.0,3,2916.0,1,0,6,11.0,1
57.0,162165.0,0,1,1,13820.0,0,0.0,0,0,0,20.0,0
46.0,73644.0,1,0,1,6100.0,3,0.0,0,0,0,6.0,0
46.0,19270.0,1,1,1,18870.0,0,0.0,0,0,0,1.0,0
34.0,56113.0,1,0,1,4900.0,4,0.0,0,0,0,9.0,0
37.0,102769.0,1,0,0,15480.0,3,0.0,0,0,0,10.0,0
36.0,51626.0,1,0,1,31480.0,0,1007.0,1,0,5,13.0,0
42.0,32808.0,1,1,1,11990.0,0,1188.0,1,0,1,1.0,0
42.0,9671.0,1,0,1,9900.0,3,3986.0,3,0,4,1.0,0
51.0,70846.0,0,1,1,17810.0,5,0.0,0,0,0,12.0,0
36.0,32252.0,1,1,0,5620.0,2,10383.0,2,0,5,1.0,0
39.0,66962.0,1,0,0,12100.0,3,0.0,0,0,2,9.0,0
45.0,79586.0,1,0,1,13960.0,3,5006.0,3,0,0,13.0,0
40.0,26555.0,1,0,1,8160.0,4,0.0,0,0,1,1.0,0
56.0,68800.0,1,0,1,13980.0,3,3631.0,1,0,0,14.0,0
56.0,199336.0,1,0,0,41280.0,5,0.0,0,0,1,16.0,0
34.0,56095.0,1,1,1,6970.0,0,0.0,0,0,0,5.0,1
54.0,72540.0,1,0,1,19470.0,0,32145.0,1,0,4,10.0,0
44.0,26653.0,0,0,1,9260.0,0,0.0,0,0,1,1.0,0
53.0,66429.0,1,1,1,13440.0,0,0.0,0,0,0,18.0,0
40.0,109956.0,0,1,1,19330.0,0,3869.0,3,0,2,1.0,0
53.0,109230.0,1,1,1,28570.0,0,0.0,0,0,0,6.0,0
52.0,38442.0,0,0,0,14880.0,3,0.0,0,0,0,1.0,1
36.0,78379.0,1,1,0,14080.0,0,7419.0,1,0,3,13.0,0
42.0,109919.0,1,0,1,22520.0,4,0.0,0,0,0,8.0,0
55.0,121913.0,0,0,1,18080.0,3,0.0,0,0,0,8.0,0
51.0,52395.0,0,1,1,19740.0,0,4447.0,3,0,0,4.0,0
21.0,360.0,0,1,0,3320.0,0,6117.0,3,0,1,8.0,0
40.0,38957.0,1,0,0,12110.0,3,0.0,0,0,0,1.0,0
57.0,6018.0,0,0,1,9330.0,3,0.0,0,0,1,1.0,1
33.0,32708.0,0,1,0,31040.0,1,7343.0,2,0,4,1.0,1
51.0,72037.0,0,1,0,19080.0,5,6162.0,2,0,6,8.0,0
58.0,95447.0,0,1,1,12460.0,0,0.0,0,0,0,13.0,0
37.0,0.0,0,0,1,9270.0,3,0.0,0,1,0,10.0,1
54.0,20058.0,1,1,1,16390.0,5,0.0,0,0,0,7.0,0
46.0,136301.0,0,1,1,1500.0,0,1155.0,3,0,8,16.0,0
51.0,188841.0,1,0,1,35600.0,5,0.0,0,0,3,9.0,0
37.0,92633.0,1,1,0,33220.0,1,0.0,0,0,2,7.0,0
36.0,20765.0,0,0,1,12510.0,2,0.0,0,0,6,1.0,1
49.0,0.0,1,1,0,6400.0,2,7399.0,2,0,1,15.0,0
36.0,37869.0,1,0,1,5290.0,3,0.0,0,0,1,7.0,0
39.0,20075.0,1,0,1,5400.0,4,0.0,0,0,0,8.0,0
60.0,79245.0,0,1,0,24170.0,1,0.0,0,0,0,8.0,0
39.0,97766.0,0,1,1,11280.0,2,8835.0,2,0,1,1.0,0
53.0,32956.0,1,0,0,18150.0,3,0.0,0,0,5,1.0,1
41.0,0.0,0,0,1,5600.0,4,0.0,0,0,0,20.0,1
54.0,107553.0,0,1,0,29070.0,1,0.0,0,0,2,1.0,0
46.0,64030.0,1,1,1,24070.0,3,30807.0,1,0,7,13.0,0
46.0,214653.0,1,1,0,37960.0,1,7327.0,1,0,0,16.0,0
40.0,6947.0,0,0,0,25170.0,1,6985.0,2,0,8,8.0,1
44.0,90939.0,1,0,1,2740.0,4,0.0,0,1,1,8.0,0
38.0,95197.0,1,0,1,20730.0,3,0.0,0,0,0,11.0,0
33.0,33392.0,1,0,1,8140.0,4,0.0,0,0,5,10.0,1
53.0,69861.0,0,1,0,13970.0,0,0.0,0,0,0,10.0,0
35.0,21075.0,0,0,1,22730.0,3,778.0,2,0,4,6.0,0
54.0,6450.0,0,1,1,7550.0,2,19690.0,1,0,0,1.0,0
37.0,32497.0,0,1,1,22090.0,0,0.0,0,0,0,1.0,0
47.0,14359.0,1,1,0,15490.0,0,0.0,0,0,6,11.0,0
51.0,27450.0,1,1,0,10030.0,2,0.0,0,0,2,1.0,0
50.0,23773.0,0,0,1,8880.0,2,6552.0,3,0,5,1.0,0
51.0,105194.0,1,1,1,12020.0,2,0.0,0,0,0,9.0,0
27.0,58576.0,0,0,1,16420.0,4,2101.0,2,0,3,5.0,0
22.0,33571.0,0,0,0,24560.0,0,0.0,0,0,0,8.0,0
42.0,68330.0,0,0,1,12990.0,3,0.0,0,0,1,10.0,0
51.0,185019.0,1,0,0,40180.0,1,0.0,0,0,0,15.0,0
38.0,62361.0,1,0,1,11540.0,3,3481.0,1,0,2,6.0,0
41.0,78866.0,0,1,0,18270.0,5,6856.0,1,0,2,6.0,1
41.0,57073.0,1,0,1,18180.0,0,0.0,0,0,2,1.0,0
62.0,69331.0,1,0,1,26360.0,4,5837.0,3,0,0,19.0,0
60.0,128275.0,0,1,1,14330.0,0,3977.0,3,0,4,13.0,1
48.0,132114.0,1,1,1,14710.0,0,0.0,0,0,0,16.0,0
59.0,12359.0,0,1,1,13640.0,0,0.0,0,0,1,1.0,0
51.0,197224.0,1,1,0,27310.0,1,0.0,0,0,1,15.0,0
48.0,84647.0,1,1,1,14760.0,0,30076.0,1,1,0,15.0,0
33.0,120322.0,0,1,0,16830.0,5,26318.0,1,0,0,12.0,0
55.0,59543.0,1,0,1,12950.0,3,677.0,2,0,4,5.0,0
55.0,18244.0,1,1,0,11030.0,2,0.0,0,0,2,11.0,0
43.0,69476.0,0,0,1,12750.0,3,2516.0,1,0,0,6.0,1
50.0,43892.0,1,0,0,27980.0,2,0.0,0,0,2,8.0,0
45.0,96599.0,1,1,1,12180.0,2,29820.0,3,0,1,8.0,1
48.0,56814.0,0,1,1,10930.0,0,0.0,0,0,0,1.0,1
32.0,35119.0,0,1,1,13270.0,0,34233.0,2,1,4,7.0,0
49.0,143719.0,0,1,1,20770.0,0,0.0,0,0,0,25.0,0
48.0,86418.0,0,1,1,14940.0,0,0.0,0,0,1,17.0,0
54.0,159494.0,0,0,1,32140.0,0,0.0,0,0,2,14.0,0
59.0,108403.0,1,1,1,12340.0,0,0.0,0,0,0,8.0,0
57.0,134837.0,1,0,1,27640.0,3,0.0,0,0,0,14.0,0
58.0,30360.0,0,0,1,12000.0,3,6060.0,1,1,4,1.0,0
53.0,114547.0,1,1,0,23760.0,1,824.0,2,0,4,8.0,1
45.0,55573.0,0,0,1,11560.0,3,0.0,0,0,4,9.0,0
39.0,80021.0,0,1,0,19530.0,5,3047.0,2,0,1,13.0,0
37.0,0.0,0,0,0,5200.0,3,0.0,0,0,4,7.0,0
35.0,116870.0,0,0,1,11940.0,3,0.0,0,0,3,4.0,1
46.0,0.0,1,0,1,22920.0,0,0.0,0,0,0,13.0,0
40.0,52856.0,0,0,1,10790.0,3,0.0,0,0,0,13.0,0
40.0,83891.0,1,1,0,27000.0,1,0.0,0,0,0,12.0,0
55.0,253058.0,1,0,1,26810.0,4,0.0,0,0,0,14.0,0
41.0,97614.0,1,0,1,31930.0,4,0.0,0,0,1,21.0,0
33.0,0.0,1,0,1,9030.0,3,0.0,0,0,0,1.0,0
57.0,106465.0,1,0,1,11760.0,3,11528.0,4,0,7,16.0,1
41.0,55714.0,0,0,1,11690.0,3,0.0,0,1,0,1.0,0
39.0,140275.0,1,1,0,23170.0,1,0.0,0,0,0,11.0,0
50.0,45215.0,0,0,1,8240.0,4,0.0,0,0,0,13.0,0
43.0,0.0,1,0,1,5800.0,4,5767.0,1,0,9,6.0,1
37.0,29058.0,0,0,1,8110.0,3,0.0,0,0,3,1.0,0
50.0,0.0,1,0,1,1500.0,4,0.0,0,0,1,17.0,0
54.0,52383.0,1,1,1,7730.0,2,0.0,0,0,1,6.0,0
60.0,35390.0,1,0,0,17140.0,2,8410.0,1,0,0,8.0,0
47.0,243751.0,0,1,0,33840.0,1,0.0,0,0,1,17.0,0
29.0,33572.0,0,0,1,7760.0,3,5293.0,1,0,6,1.0,0
44.0,18154.0,1,1,0,6420.0,2,8183.0,2,0,1,1.0,1
61.0,103293.0,1,0,1,42520.0,3,0.0,0,0,0,14.0,0
51.0,152156.0,1,1,0,19780.0,5,0.0,0,0,0,10.0,0
48.0,146632.0,1,0,1,24700.0,0,0.0,0,0,2,15.0,0
38.0,15252.0,1,0,1,3030.0,4,0.0,0,0,0,1.0,1
49.0,34127.0,1,0,1,4910.0,4,7244.0,1,0,3,7.0,0
32.0,11898.0,1,1,1,10700.0,0,0.0,0,0,2,1.0,0
51.0,0.0,1,0,1,11800.0,3,0.0,0,0,0,11.0,0
48.0,49035.0,1,1,0,11210.0,2,7759.0,2,0,1,6.0,1
38.0,178356.0,0,0,1,23140.0,2,0.0,0,0,0,19.0,0
38.0,3151.0,1,1,0,14990.0,0,3826.0,2,0,3,1.0,1
42.0,59598.0,0,1,1,14190.0,0,0.0,0,0,0,1.0,0
39.0,39857.0,1,0,0,17940.0,0,0.0,0,0,0,1.0,0
44.0,61616.0,1,0,1,16540.0,2,0.0,0,0,1,7.0,0
48.0,46839.0,0,1,1,13790.0,0,19596.0,1,0,0,1.0,0
59.0,23892.0,0,1,0,23830.0,1,3600.0,2,0,2,7.0,0
41.0,18408.0,1,0,1,7440.0,4,20380.0,2,1,8,1.0,1
52.0,0.0,1,0,1,6700.0,3,0.0,0,0,1,9.0,0
33.0,40071.0,1,0,1,8810.0,3,0.0,0,0,0,10.0,0
33.0,18196.0,1,0,0,8510.0,4,0.0,0,0,0,8.0,0
48.0,78254.0,1,0,1,14130.0,4,0.0,0,0,0,1.0,0
53.0,96093.0,1,0,1,6800.0,3,0.0,0,0,0,14.0,0
46.0,75983.0,1,1,1,14610.0,0,0.0,0,0,0,14.0,0
59.0,320127.0,1,1,0,57970.0,1,6375.0,2,0,5,12.0,1
30.0,9361.0,1,0,1,2440.0,4,31992.0,1,1,0,1.0,1
53.0,0.0,1,0,0,19940.0,3,1936.0,1,0,8,7.0,1
62.0,189238.0,0,1,0,43960.0,1,0.0,0,0,2,21.0,0
47.0,0.0,0,1,0,6200.0,2,4754.0,2,0,8,1.0,1
52.0,52829.0,1,1,1,14720.0,0,0.0,0,0,1,13.0,0
43.0,36614.0,1,0,0,25580.0,2,4078.0,2,0,0,1.0,1
50.0,143358.0,1,0,1,20840.0,3,0.0,0,0,2,18.0,0
31.0,58391.0,1,1,0,10440.0,2,2018.0,3,0,0,8.0,1
37.0,32053.0,1,0,1,18930.0,4,0.0,0,0,1,7.0,0
31.0,24965.0,1,1,0,15440.0,0,38197.0,1,1,5,1.0,0
30.0,32809.0,1,0,0,8260.0,3,0.0,0,0,2,1.0,1
43.0,33403.0,1,0,1,8550.0,3,0.0,0,0,0,7.0,0
50.0,96762.0,1,1,1,16180.0,0,0.0,0,0,1,16.0,0
64.0,15878.0,1,0,1,16180.0,4,0.0,0,0,0,1.0,0
44.0,22960.0,1,1,0,11690.0,2,0.0,0,0,1,10.0,1
47.0,28966.0,1,1,0,6400.0,2,0.0,0,0,1,1.0,0
45.0,107327.0,0,0,1,24320.0,4,0.0,0,0,3,9.0,0
43.0,636.0,0,1,1,8450.0,0,2210.0,2,1,0,5.0,1
62.0,0.0,1,0,1,11060.0,4,0.0,0,0,1,1.0,1
42.0,67644.0,1,0,0,12460.0,0,0.0,0,0,5,8.0,0
50.0,100094.0,1,1,0,44110.0,1,21533.0,3,1,3,13.0,0
36.0,52720.0,0,1,0,9460.0,2,0.0,0,0,0,1.0,0
65.0,5013.0,1,0,0,8670.0,4,5900.0,1,0,8,8.0,1
54.0,52182.0,1,0,0,28890.0,2,0.0,0,0,0,1.0,0
28.0,0.0,0,1,0,4300.0,0,6905.0,1,0,0,13.0,1
51.0,61569.0,1,0,1,30190.0,2,0.0,0,0,0,8.0,0
51.0,26416.0,0,0,0,35610.0,2,0.0,0,0,0,1.0,0
55.0,244905.0,1,1,0,31490.0,1,5353.0,1,0,0,10.0,0
43.0,35313.0,1,0,1,7940.0,3,0.0,0,0,2,6.0,0
50.0,0.0,1,1,0,7350.0,2,17009.0,3,1,4,1.0,1
36.0,84674.0,1,1,1,6100.0,0,0.0,0,1,0,11.0,0
27.0,104575.0,0,1,0,25660.0,1,0.0,0,0,2,12.0,1
48.0,144241.0,0,0,1,20720.0,3,23013.0,2,0,4,24.0,0
52.0,74468.0,1,0,1,8950.0,4,0.0,0,0,0,16.0,0
60.0,40092.0,1,0,1,11510.0,3,6196.0,2,0,0,10.0,0
51.0,188187.0,0,0,1,41620.0,5,0.0,0,0,1,20.0,0
43.0,45289.0,0,1,0,38750.0,1,0.0,0,0,0,1.0,0
43.0,112450.0,0,1,1,17290.0,5,0.0,0,0,3,18.0,1
27.0,98136.0,1,0,1,16440.0,0,0.0,0,0,0,13.0,0
48.0,113886.0,0,1,1,29730.0,0,7196.0,3,0,0,15.0,0
48.0,49082.0,1,0,0,24800.0,4,42845.0,2,1,2,12.0,0
53.0,32073.0,1,1,1,10010.0,2,0.0,0,0,0,10.0,0
35.0,51912.0,0,1,0,30420.0,1,0.0,0,1,0,9.0,0
37.0,29002.0,1,1,1,9140.0,2,0.0,0,0,2,9.0,0
45.0,77337.0,0,0,1,26010.0,3,6238.0,2,0,3,12.0,1
35.0,149937.0,1,0,1,19990.0,3,0.0,0,0,0,7.0,1
39.0,33043.0,1,1,0,8700.0,2,0.0,0,0,0,1.0,0
48.0,203751.0,1,0,1,21640.0,3,2175.0,2,0,4,13.0,0
52.0,74203.0,0,0,1,20580.0,0,0.0,0,0,0,11.0,0
38.0,47604.0,1,1,1,15610.0,0,0.0,0,0,0,12.0,0
54.0,191330.0,0,1,1,3430.0,0,0.0,0,0,0,16.0,0
35.0,1886.0,1,0,1,12690.0,3,0.0,0,1,0,1.0,1
36.0,111961.0,0,1,0,16300.0,5,0.0,0,1,2,12.0,0
45.0,73240.0,0,1,0,5700.0,2,0.0,0,0,1,16.0,0
28.0,29802.0,1,1,0,4480.0,2,0.0,0,0,0,1.0,0
45.0,107202.0,1,1,1,22410.0,0,32164.0,2,1,3,0.0,0
56.0,140205.0,0,0,1,15520.0,4,0.0,0,0,4,15.0,0
43.0,55274.0,1,0,0,17740.0,3,4500.0,2,0,8,9.0,1
52.0,74620.0,0,0,1,10660.0,3,5029.0,3,0,2,18.0,0
32.0,0.0,1,1,0,11990.0,0,6867.0,3,0,3,10.0,1
51.0,0.0,1,0,0,6600.0,4,0.0,0,0,3,1.0,0
50.0,74366.0,1,0,1,13940.0,3,4563.0,2,0,1,11.0,0
59.0,264817.0,0,0,1,33880.0,3,0.0,0,0,1,11.0,0
49.0,54639.0,0,1,1,6400.0,2,0.0,0,0,1,1.0,0
61.0,28350.0,1,0,1,21180.0,4,9637.0,2,1,2,18.0,1
29.0,5292.0,0,1,0,2670.0,0,0.0,0,1,0,8.0,1
54.0,97777.0,1,0,1,17260.0,4,1540.0,2,0,2,9.0,0
42.0,61415.0,1,0,0,21300.0,2,0.0,0,0,0,1.0,1
36.0,102382.0,0,0,1,19230.0,3,0.0,0,0,0,12.0,0
44.0,60398.0,1,1,1,1500.0,0,3751.0,2,0,5,9.0,0
46.0,146882.0,0,1,0,21830.0,5,8170.0,2,0,3,10.0,0
54.0,114434.0,1,1,1,18340.0,5,0.0,0,0,2,19.0,0
40.0,72551.0,0,1,0,12760.0,0,4895.0,2,0,2,8.0,1
63.0,33314.0,0,0,1,24210.0,3,3165.0,1,0,3,8.0,0
37.0,15739.0,1,0,1,9230.0,4,0.0,0,0,3,6.0,1
55.0,149854.0,0,1,1,10250.0,0,0.0,0,0,0,13.0,0
33.0,39156.0,0,0,1,19690.0,2,0.0,0,0,0,1.0,0
48.0,48837.0,1,1,1,6640.0,0,0.0,0,0,0,1.0,0
49.0,94464.0,1,1,0,22300.0,5,7016.0,3,0,0,15.0,0
33.0,157263.0,0,0,1,36480.0,4,4597.0,2,0,0,16.0,1
50.0,257416.0,0,0,0,31630.0,5,19016.0,2,0,0,13.0,0
44.0,27508.0,0,0,1,4250.0,3,0.0,0,0,1,14.0,0
33.0,110125.0,1,1,1,14190.0,0,0.0,0,0,0,16.0,0
57.0,94167.0,0,1,1,21900.0,5,0.0,0,0,0,20.0,0
45.0,39978.0,1,0,0,10000.0,4,0.0,0,0,1,12.0,0
55.0,51811.0,0,0,0,7000.0,4,1815.0,4,0,0,11.0,1
35.0,27396.0,1,0,1,15180.0,2,0.0,0,0,0,4.0,0
41.0,69083.0,1,0,1,10510.0,3,6168.0,3,0,2,16.0,0
54.0,5340.0,0,0,1,2030.0,4,0.0,0,0,0,12.0,0
46.0,91685.0,1,0,0,15270.0,3,0.0,0,0,0,5.0,0
52.0,26116.0,0,0,1,16850.0,3,0.0,0,0,1,7.0,0
31.0,80861.0,1,1,0,29980.0,1,0.0,0,0,1,6.0,0
36.0,0.0,1,1,0,13350.0,0,0.0,0,1,0,7.0,0
51.0,31860.0,0,1,0,9540.0,2,0.0,0,0,3,1.0,1
47.0,75210.0,1,0,1,19460.0,3,0.0,0,1,0,1.0,1
34.0,6953.0,0,0,1,4900.0,4,0.0,0,0,2,5.0,0
54.0,82465.0,0,0,1,18910.0,3,0.0,0,0,0,11.0,0
44.0,76922.0,1,1,0,28580.0,0,0.0,0,0,0,1.0,0
52.0,95833.0,1,1,1,16050.0,0,0.0,0,0,0,8.0,0
57.0,4204.0,1,1,0,22950.0,1,0.0,0,0,0,1.0,0
58.0,84608.0,0,0,1,26880.0,0,0.0,0,0,0,15.0,0
53.0,0.0,1,0,1,6800.0,4,1909.0,1,0,3,14.0,0
57.0,145655.0,0,1,0,21770.0,5,0.0,0,0,2,21.0,0
36.0,69714.0,1,1,0,12070.0,2,597.0,1,0,9,8.0,1
53.0,51802.0,0,0,1,24600.0,0,0.0,0,0,2,11.0,0
38.0,97114.0,0,1,0,25530.0,1,0.0,0,0,1,5.0,1
33.0,77951.0,0,0,1,22310.0,0,8294.0,2,0,2,1.0,0
21.0,360.0,0,1,0,5250.0,2,36775.0,2,0,0,8.0,0
32.0,5768.0,0,0,0,5280.0,3,3409.0,1,0,2,1.0,0
53.0,0.0,0,0,1,16530.0,3,0.0,0,0,0,14.0,0
49.0,4216.0,1,1,0,17960.0,0,4466.0,1,0,1,17.0,1
51.0,11070.0,1,1,1,13200.0,0,0.0,0,0,0,1.0,0
45.0,186027.0,0,1,1,20100.0,5,2104.0,3,0,2,10.0,1
66.0,83827.0,1,0,0,43590.0,0,0.0,0,0,1,8.0,0
35.0,0.0,1,0,1,13820.0,4,4896.0,1,0,1,7.0,1
33.0,5063.0,1,1,0,32370.0,1,6902.0,3,0,0,11.0,1
48.0,100218.0,1,1,1,16320.0,5,0.0,0,0,4,9.0,0
33.0,40990.0,1,0,0,8900.0,3,0.0,0,0,0,1.0,0
56.0,133949.0,1,0,0,27530.0,2,7557.0,3,0,0,1.0,0
53.0,17424.0,1,1,0,10860.0,2,0.0,0,0,0,1.0,0
50.0,0.0,1,0,1,16230.0,3,32135.0,3,0,4,16.0,0
50.0,55246.0,1,1,1,16160.0,0,0.0,0,0,2,24.0,0
46.0,116634.0,0,1,0,17760.0,5,0.0,0,0,0,14.0,0
59.0,68526.0,1,1,0,30390.0,1,5714.0,3,0,2,12.0,1
53.0,16536.0,1,0,1,17700.0,3,0.0,0,0,2,6.0,0
38.0,48484.0,1,1,0,11840.0,2,5726.0,2,0,7,11.0,1
43.0,77488.0,1,0,0,27000.0,3,954.0,3,0,5,12.0,0
41.0,36978.0,1,1,0,9300.0,2,0.0,0,0,0,7.0,0
45.0,37986.0,1,1,1,15610.0,0,0.0,0,0,0,6.0,0
42.0,43834.0,0,0,0,33280.0,3,0.0,0,0,1,1.0,0
34.0,95438.0,1,1,0,27730.0,1,19629.0,3,0,5,7.0,0
44.0,69785.0,1,0,0,29550.0,5,2615.0,2,0,0,8.0,0
42.0,126381.0,1,1,0,32040.0,1,8748.0,2,0,2,1.0,1
35.0,116036.0,0,0,0,28470.0,2,6049.0,3,0,2,12.0,0
52.0,63346.0,1,1,0,24780.0,1,0.0,0,0,2,8.0,0
49.0,24894.0,1,1,1,8890.0,0,4794.0,3,0,1,1.0,0
51.0,78387.0,0,0,1,22330.0,0,0.0,0,0,0,21.0,0
54.0,58360.0,1,1,0,37440.0,1,0.0,0,0,0,1.0,0
34.0,24795.0,1,1,1,14550.0,0,0.0,0,0,0,1.0,0
37.0,135035.0,1,1,1,32090.0,0,0.0,0,0,0,8.0,0
44.0,79557.0,1,0,0,25500.0,0,53986.0,3,1,7,1.0,0
57.0,102493.0,1,1,0,31030.0,1,0.0,0,0,0,1.0,0
46.0,41944.0,0,1,0,18340.0,5,6018.0,3,0,3,10.0,0
30.0,49450.0,0,0,1,9440.0,4,1769.0,3,0,3,10.0,0
52.0,30775.0,0,1,1,13020.0,0,15089.0,3,1,5,6.0,0
43.0,45909.0,0,1,1,15360.0,0,0.0,0,0,0,7.0,1
56.0,210660.0,1,0,1,1500.0,4,57037.0,1,0,3,11.0,1
54.0,16739.0,1,1,1,16890.0,5,4326.0,3,0,3,1.0,0
38.0,0.0,1,0,1,10090.0,4,6753.0,1,0,6,6.0,1
65.0,13880.0,1,0,1,9390.0,4,10138.0,2,0,1,15.0,1
48.0,79916.0,1,1,0,17990.0,5,0.0,0,0,0,15.0,0
48.0,34071.0,0,1,1,18690.0,0,42226.0,2,0,0,9.0,0
42.0,0.0,0,0,1,10930.0,4,0.0,0,0,3,8.0,1
32.0,53770.0,1,1,1,12900.0,0,0.0,0,0,2,10.0,0
30.0,17619.0,1,0,1,16890.0,4,0.0,0,1,5,6.0,1
47.0,14096.0,1,0,1,2910.0,4,5101.0,2,0,0,20.0,0
35.0,45651.0,1,0,0,13760.0,3,0.0,0,0,0,1.0,0
47.0,105960.0,1,1,0,28750.0,1,5807.0,2,0,0,11.0,0
43.0,74635.0,0,0,0,18720.0,4,0.0,0,0,1,8.0,0
50.0,58945.0,0,0,1,20260.0,4,5603.0,1,0,0,10.0,1
40.0,90832.0,0,0,1,14580.0,2,3842.0,1,0,2,1.0,0
40.0,76913.0,1,1,1,13820.0,0,0.0,0,0,6,1.0,0
39.0,68004.0,0,0,0,28800.0,2,0.0,0,0,0,9.0,0
42.0,45060.0,1,1,1,9490.0,0,0.0,0,0,0,12.0,0
