AGE,INCOME,MARRIED,GENDER,CAR_USE,CAR_VALUE,CAR_TYPE,PREV_CLAIMS_AMOUNT,PREV_CLAIMS_COUNT,REVOKED,POINTS,CAR_AGE,TARGET_CLAIM_MADE
30.0,49450.0,No,F,Private,9440.0,Sports Car,1769.0,3,No,3,10.0,0
52.0,30775.0,No,M,Private,13020.0,Minivan,15089.0,3,Yes,5,6.0,0
43.0,45909.0,No,M,Private,15360.0,Minivan,0.0,0,No,0,7.0,1
56.0,210660.0,Yes,F,Private,1500.0,Sports Car,57037.0,1,No,3,11.0,1
54.0,16739.0,Yes,M,Private,16890.0,Van,4326.0,3,No,3,1.0,0
38.0,0.0,Yes,F,Private,10090.0,Sports Car,6753.0,1,No,6,6.0,1
65.0,13880.0,Yes,F,Private,9390.0,Sports Car,10138.0,2,No,1,15.0,1
48.0,79916.0,Yes,M,Commercial,17990.0,Van,0.0,0,No,0,15.0,0
48.0,34071.0,No,M,Private,18690.0,Minivan,42226.0,2,No,0,9.0,0
42.0,0.0,No,F,Private,10930.0,Sports Car,0.0,0,No,3,8.0,1
32.0,53770.0,Yes,M,Private,12900.0,Minivan,0.0,0,No,2,10.0,0
30.0,17619.0,Yes,F,Private,16890.0,Sports Car,0.0,0,Yes,5,6.0,1
47.0,14096.0,Yes,F,Private,2910.0,Sports Car,5101.0,2,No,0,20.0,0
35.0,45651.0,Yes,F,Commercial,13760.0,SUV,0.0,0,No,0,1.0,0
47.0,105960.0,Yes,M,Commercial,28750.0,Panel Truck,5807.0,2,No,0,11.0,0
43.0,74635.0,No,F,Commercial,18720.0,Sports Car,0.0,0,No,1,8.0,0
50.0,58945.0,No,F,Private,20260.0,Sports Car,5603.0,1,No,0,10.0,1
40.0,90832.0,No,F,Private,14580.0,Pickup,3842.0,1,No,2,1.0,0
40.0,76913.0,Yes,M,Private,13820.0,Minivan,0.0,0,No,6,1.0,0
39.0,68004.0,No,F,Commercial,28800.0,Pickup,0.0,0,No,0,9.0,0
42.0,45060.0,Yes,M,Private,9490.0,Minivan,0.0,0,No,0,12.0,0
25.0,75966.0,No,M,Private,18160.0,Minivan,31063.0,1,Yes,5,9.0,0
52.0,54983.0,Yes,M,Commercial,12200.0,Pickup,9093.0,3,No,7,12.0,1
37.0,26816.0,No,M,Private,15090.0,Minivan,30605.0,4,Yes,4,9.0,0
46.0,128083.0,Yes,F,Commercial,6100.0,SUV,8151.0,2,No,4,10.0,0
50.0,21477.0,Yes,F,Private,25640.0,Minivan,33825.0,3,Yes,0,1.0,0
48.0,1613.0,Yes,M,Commercial,32260.0,Panel Truck,0.0,0,No,0,10.0,0
44.0,61958.0,Yes,M,Commercial,27120.0,Panel Truck,642.0,2,No,0,10.0,1
43.0,50336.0,Yes,F,Commercial,10830.0,SUV,0.0,0,No,3,6.0,0
57.0,39907.0,Yes,F,Private,11190.0,SUV,0.0,0,No,2,8.0,0
47.0,75622.0,Yes,F,Private,13760.0,SUV,34545.0,1,No,4,7.0,0
31.0,8247.0,No,F,Commercial,5200.0,Sports Car,3068.0,2,No,5,1.0,1
34.0,44653.0,Yes,F,Commercial,9370.0,Sports Car,4482.0,1,No,0,5.0,0
43.0,35511.0,Yes,M,Commercial,9350.0,Pickup,9981.0,2,No,3,1.0,0
40.0,52898.0,No,M,Private,10790.0,Pickup,5399.0,1,No,7,8.0,0
36.0,0.0,No,F,Commercial,10910.0,Minivan,8255.0,3,No,0,4.0,0
55.0,111708.0,Yes,M,Commercial,18080.0,Van,0.0,0,No,0,1.0,1
51.0,118786.0,No,M,Commercial,30480.0,Panel Truck,0.0,0,No,0,18.0,0
39.0,58154.0,Yes,M,Commercial,25650.0,Panel Truck,0.0,0,No,0,5.0,0
55.0,97765.0,Yes,F,Private,26030.0,Minivan,23719.0,3,Yes,3,12.0,0
48.0,312.0,Yes,F,Commercial,14770.0,Pickup,0.0,0,No,0,1.0,1
68.0,76821.0,No,M,Private,15980.0,SUV,0.0,0,No,0,15.0,1
48.0,75741.0,No,F,Private,15190.0,SUV,0.0,0,No,3,19.0,1
51.0,232256.0,Yes,M,Commercial,32670.0,Panel Truck,14738.0,1,No,0,21.0,0
49.0,0.0,Yes,M,Commercial,19120.0,Van,3605.0,1,No,6,1.0,0
35.0,367.0,Yes,M,Private,7360.0,Pickup,0.0,0,No,0,1.0,0
58.0,0.0,Yes,F,Private,20710.0,Sports Car,8956.0,2,No,0,1.0,1
38.0,29879.0,No,F,Private,19630.0,SUV,3587.0,2,No,5,7.0,0
45.0,22741.0,No,M,Private,17940.0,Minivan,0.0,0,Yes,0,1.0,1
70.0,48622.0,Yes,F,Private,25640.0,SUV,24392.0,1,Yes,9,6.0,0
54.0,48697.0,No,M,Private,6900.0,Minivan,0.0,0,No,0,1.0,0
44.0,89607.0,No,F,Commercial,26080.0,Pickup,0.0,0,No,0,4.0,0
40.0,20676.0,Yes,M,Private,7570.0,Pickup,0.0,0,No,3,4.0,0
38.0,93898.0,No,F,Private,17350.0,SUV,0.0,0,No,0,1.0,0
48.0,67876.0,Yes,F,Commercial,6410.0,SUV,8268.0,3,No,3,1.0,1
45.0,4910.0,Yes,F,Private,17450.0,SUV,0.0,0,Yes,0,1.0,1
45.0,64916.0,Yes,F,Commercial,21270.0,Pickup,958.0,1,No,2,12.0,0
43.0,51566.0,Yes,M,Commercial,16010.0,Minivan,0.0,0,No,0,1.0,0
34.0,43821.0,Yes,M,Private,9280.0,Minivan,0.0,0,No,0,5.0,0
48.0,54691.0,Yes,M,Commercial,6970.0,Pickup,6124.0,1,No,3,13.0,0
41.0,56820.0,Yes,M,Commercial,11280.0,Pickup,0.0,0,No,0,6.0,0
63.0,26921.0,Yes,F,Private,13660.0,Sports Car,8255.0,2,No,0,11.0,0
45.0,238874.0,Yes,F,Private,8560.0,Sports Car,0.0,0,No,3,16.0,0
46.0,23801.0,Yes,M,Private,3880.0,Minivan,19005.0,3,Yes,2,12.0,0
54.0,53099.0,No,M,Private,17230.0,Van,12797.0,3,No,0,1.0,1
55.0,81427.0,No,F,Private,25160.0,Minivan,30500.0,2,Yes,3,17.0,0
57.0,89632.0,Yes,F,Commercial,28350.0,Minivan,0.0,0,No,0,6.0,0
53.0,62731.0,Yes,F,Private,24400.0,Minivan,5755.0,1,No,5,19.0,0
37.0,27964.0,No,F,Private,9980.0,Minivan,6321.0,3,No,2,8.0,1
41.0,54113.0,Yes,M,Commercial,18330.0,Van,7147.0,3,No,5,10.0,0
30.0,100731.0,No,M,Private,13910.0,Minivan,0.0,0,No,0,14.0,0
57.0,119975.0,Yes,F,Private,7200.0,SUV,0.0,0,Yes,2,13.0,0
52.0,86469.0,Yes,F,Private,26410.0,Minivan,0.0,0,Yes,0,17.0,0
40.0,9984.0,Yes,F,Private,14610.0,SUV,0.0,0,No,0,1.0,0
39.0,0.0,Yes,M,Commercial,18770.0,Pickup,0.0,0,No,3,7.0,0
42.0,47114.0,No,M,Commercial,10410.0,Pickup,0.0,0,No,7,7.0,1
49.0,34920.0,Yes,M,Private,15750.0,Minivan,0.0,0,No,0,9.0,0
37.0,0.0,Yes,M,Commercial,5200.0,Pickup,0.0,0,No,0,1.0,1
45.0,19421.0,Yes,M,Commercial,6000.0,Pickup,0.0,0,No,0,13.0,0
36.0,0.0,No,M,Commercial,16450.0,Van,24681.0,2,No,6,10.0,0
40.0,0.0,Yes,M,Commercial,18010.0,Minivan,0.0,0,No,1,6.0,1
42.0,75013.0,No,F,Private,15110.0,SUV,3928.0,1,No,0,9.0,1
44.0,35475.0,Yes,M,Commercial,31770.0,Panel Truck,0.0,0,No,4,1.0,0
33.0,91431.0,No,M,Commercial,26480.0,Panel Truck,0.0,0,No,0,1.0,0
41.0,96880.0,Yes,F,Private,21300.0,Pickup,0.0,0,No,1,5.0,0
44.0,53245.0,No,M,Commercial,11400.0,Pickup,0.0,0,No,2,8.0,0
32.0,34660.0,No,F,Private,17590.0,SUV,13154.0,1,No,4,7.0,1
54.0,66334.0,No,F,Commercial,13530.0,SUV,0.0,0,No,0,1.0,0
54.0,88985.0,Yes,F,Private,15800.0,SUV,0.0,0,No,0,1.0,0
47.0,0.0,Yes,M,Private,6410.0,Pickup,0.0,0,No,0,6.0,0
50.0,22784.0,Yes,M,Private,13000.0,Minivan,0.0,0,No,0,10.0,0
27.0,29008.0,Yes,M,Private,16500.0,Van,0.0,0,No,0,1.0,0
51.0,17398.0,Yes,M,Private,17010.0,Van,0.0,0,No,4,14.0,0
30.0,66708.0,Yes,F,Private,11900.0,SUV,0.0,0,No,3,1.0,0
36.0,91729.0,No,F,Private,16220.0,SUV,8048.0,3,Yes,0,1.0,1
40.0,0.0,No,F,Commercial,5500.0,SUV,5784.0,1,No,4,7.0,0
38.0,67053.0,No,F,Commercial,13700.0,Sports Car,40315.0,3,Yes,3,5.0,0
31.0,0.0,No,F,Private,8880.0,SUV,0.0,0,No,0,6.0,0
55.0,43293.0,Yes,M,Commercial,27490.0,Panel Truck,0.0,0,No,0,6.0,0
40.0,42420.0,Yes,F,Commercial,25200.0,Pickup,0.0,0,No,0,6.0,0
39.0,117329.0,No,M,Private,1910.0,Minivan,3486.0,2,No,8,12.0,1
55.0,83304.0,Yes,M,Private,15330.0,Minivan,7238.0,3,No,3,7.0,1
30.0,21313.0,Yes,M,Private,13120.0,Minivan,0.0,0,No,1,6.0,1
38.0,33219.0,Yes,M,Private,15150.0,Minivan,0.0,0,No,0,17.0,0
53.0,97958.0,Yes,F,Private,30730.0,Minivan,0.0,0,No,1,11.0,0
36.0,0.0,No,F,Private,8270.0,SUV,4765.0,2,No,6,8.0,1
43.0,0.0,Yes,M,Private,5700.0,Pickup,0.0,0,No,3,1.0,1
32.0,71791.0,Yes,F,Private,15100.0,SUV,4430.0,2,No,5,12.0,0
51.0,69551.0,No,M,Commercial,6600.0,Pickup,0.0,0,No,1,1.0,1
41.0,51550.0,No,M,Private,11930.0,Pickup,44702.0,2,No,3,5.0,0
44.0,49098.0,Yes,M,Commercial,5900.0,Pickup,0.0,0,No,2,13.0,0
53.0,148193.0,Yes,F,Private,26200.0,Pickup,0.0,0,No,0,16.0,0
45.0,13996.0,Yes,F,Private,9630.0,SUV,49148.0,2,Yes,0,8.0,1
52.0,94024.0,No,F,Commercial,35130.0,Van,0.0,0,No,0,9.0,0
49.0,97447.0,Yes,M,Private,18630.0,Minivan,0.0,0,No,1,15.0,0
43.0,23382.0,Yes,M,Private,13930.0,Minivan,0.0,0,No,0,11.0,0
49.0,61068.0,No,M,Private,14080.0,Minivan,0.0,0,Yes,0,1.0,1
53.0,47793.0,No,F,Private,24120.0,Sports Car,0.0,0,No,0,8.0,1
61.0,56210.0,No,M,Private,17590.0,Van,7076.0,3,No,3,15.0,1
45.0,19599.0,No,F,Private,24580.0,SUV,0.0,0,No,1,1.0,0
57.0,53329.0,Yes,F,Commercial,7200.0,SUV,0.0,0,No,1,1.0,1
49.0,70688.0,No,M,Private,12440.0,Minivan,0.0,0,No,3,19.0,0
40.0,73600.0,Yes,F,Private,5500.0,SUV,4238.0,3,No,8,20.0,0
50.0,60927.0,Yes,M,Commercial,36320.0,Panel Truck,0.0,0,No,0,19.0,0
55.0,76991.0,Yes,M,Private,7000.0,Minivan,0.0,0,No,2,17.0,0
47.0,78942.0,Yes,F,Private,5900.0,Sports Car,20847.0,2,Yes,0,6.0,0
43.0,32555.0,Yes,M,Private,21040.0,Minivan,0.0,0,No,0,1.0,0
38.0,0.0,Yes,F,Private,13490.0,SUV,0.0,0,No,1,8.0,1
47.0,14096.0,Yes,F,Private,3790.0,SUV,7285.0,1,No,0,20.0,1
42.0,61419.0,Yes,M,Commercial,27380.0,Panel Truck,0.0,0,No,0,4.0,0
47.0,71660.0,Yes,F,Private,6200.0,SUV,1391.0,3,No,0,18.0,0
37.0,29915.0,No,F,Commercial,38300.0,Van,50724.0,1,No,0,1.0,0
44.0,175284.0,No,M,Private,17160.0,Minivan,0.0,0,No,1,1.0,0
36.0,0.0,No,M,Commercial,13420.0,Minivan,0.0,0,No,0,10.0,0
38.0,21147.0,Yes,M,Commercial,7410.0,Pickup,0.0,0,No,0,6.0,0
51.0,31498.0,Yes,F,Private,20550.0,Sports Car,0.0,0,No,3,5.0,0
58.0,57517.0,No,M,Commercial,28740.0,Panel Truck,0.0,0,No,4,12.0,1
58.0,57454.0,No,M,Commercial,7300.0,Pickup,34123.0,2,Yes,0,7.0,1
53.0,186706.0,Yes,F,Private,6800.0,SUV,0.0,0,Yes,0,13.0,0
35.0,106581.0,No,F,Commercial,30080.0,Minivan,9185.0,1,No,0,12.0,1
51.0,0.0,Yes,F,Private,1500.0,Sports Car,6745.0,3,No,0,7.0,1
47.0,55764.0,Yes,F,Private,11780.0,SUV,0.0,0,No,0,19.0,0
47.0,72156.0,Yes,F,Commercial,10800.0,SUV,4136.0,2,No,0,1.0,0
56.0,44308.0,No,M,Commercial,5930.0,Pickup,977.0,3,No,2,5.0,1
41.0,67014.0,No,M,Private,12300.0,Minivan,5101.0,2,No,3,5.0,0
39.0,55771.0,Yes,F,Commercial,18540.0,Pickup,0.0,0,Yes,2,10.0,1
43.0,0.0,Yes,F,Private,1500.0,Sports Car,9516.0,3,No,2,8.0,1
38.0,85100.0,Yes,F,Private,13810.0,Minivan,0.0,0,Yes,1,18.0,0
39.0,111240.0,Yes,F,Private,12620.0,SUV,0.0,0,No,0,6.0,0
39.0,59995.0,No,M,Private,9680.0,Pickup,0.0,0,No,0,6.0,0
41.0,201242.0,No,F,Private,21730.0,SUV,0.0,0,No,2,14.0,0
45.0,49089.0,No,M,Private,6000.0,Minivan,0.0,0,No,0,1.0,0
48.0,40245.0,No,F,Private,19060.0,SUV,32687.0,1,No,3,7.0,0
44.0,26455.0,No,M,Private,8040.0,Minivan,0.0,0,No,0,7.0,0
30.0,22010.0,Yes,F,Private,10890.0,SUV,0.0,0,No,4,1.0,0
49.0,13148.0,No,M,Private,15700.0,Minivan,29869.0,3,No,0,8.0,0
43.0,0.0,No,F,Private,7400.0,SUV,0.0,0,No,0,7.0,0
39.0,17015.0,Yes,M,Commercial,11330.0,Pickup,0.0,0,No,0,5.0,0
46.0,0.0,Yes,F,Private,1500.0,SUV,0.0,0,No,0,1.0,0
39.0,22613.0,No,M,Private,10940.0,Pickup,0.0,0,No,1,1.0,0
30.0,89085.0,No,M,Private,30290.0,Minivan,44291.0,1,Yes,0,7.0,0
46.0,120401.0,Yes,M,Commercial,23370.0,Panel Truck,35980.0,2,No,2,10.0,1
51.0,61666.0,Yes,F,Private,14760.0,SUV,9227.0,2,No,7,11.0,0
61.0,25525.0,Yes,M,Commercial,11060.0,SUV,30023.0,3,Yes,5,6.0,1
55.0,145735.0,No,M,Private,8460.0,Pickup,0.0,0,No,2,15.0,0
34.0,4273.0,Yes,F,Private,5330.0,SUV,2596.0,2,No,0,4.0,0
33.0,0.0,No,M,Commercial,25280.0,Panel Truck,0.0,0,No,0,11.0,1
42.0,53904.0,Yes,F,Private,19760.0,Sports Car,0.0,0,No,0,10.0,0
62.0,85081.0,No,F,Private,26420.0,Sports Car,9810.0,4,No,7,18.0,1
49.0,147455.0,No,M,Private,33430.0,Minivan,0.0,0,Yes,0,22.0,0
49.0,46209.0,Yes,F,Private,16970.0,SUV,0.0,0,No,2,1.0,0
50.0,31291.0,No,F,Private,6500.0,SUV,3108.0,3,No,3,1.0,1
47.0,53320.0,Yes,F,Private,11530.0,Sports Car,4571.0,2,No,4,10.0,0
47.0,28626.0,No,F,Private,13680.0,SUV,0.0,0,No,4,1.0,1
39.0,74719.0,No,M,Private,25760.0,Minivan,4094.0,1,No,2,12.0,1
39.0,0.0,No,F,Commercial,5400.0,Sports Car,0.0,0,No,1,10.0,1
49.0,39193.0,Yes,M,Private,10320.0,Minivan,0.0,0,No,0,17.0,0
56.0,61964.0,Yes,F,Private,34480.0,Sports Car,0.0,0,No,0,1.0,0
33.0,24396.0,Yes,M,Commercial,9310.0,Pickup,0.0,0,No,4,9.0,0
55.0,30559.0,Yes,M,Private,12700.0,Minivan,0.0,0,No,0,4.0,0
35.0,77556.0,No,M,Commercial,26810.0,Panel Truck,1249.0,2,No,0,7.0,1
36.0,77950.0,No,M,Commercial,9510.0,Pickup,0.0,0,No,0,8.0,1
49.0,61790.0,No,F,Private,12580.0,SUV,0.0,0,No,0,15.0,1
39.0,76791.0,Yes,F,Private,33050.0,SUV,10265.0,1,No,2,20.0,1
44.0,77698.0,Yes,M,Commercial,27820.0,Panel Truck,0.0,0,No,0,14.0,0
57.0,35778.0,Yes,M,Commercial,10780.0,Pickup,31557.0,4,Yes,5,10.0,1
51.0,103445.0,Yes,M,Commercial,33570.0,Panel Truck,0.0,0,No,2,14.0,0
39.0,81042.0,Yes,M,Commercial,21430.0,Van,7114.0,1,No,4,9.0,1
38.0,33237.0,Yes,F,Private,15450.0,SUV,2588.0,1,No,7,1.0,0
56.0,24266.0,Yes,M,Commercial,10340.0,Pickup,6826.0,3,No,3,1.0,0
29.0,16609.0,No,M,Commercial,9890.0,Pickup,0.0,0,No,2,5.0,0
55.0,138281.0,Yes,M,Commercial,24770.0,Panel Truck,0.0,0,No,2,13.0,0
54.0,52722.0,No,M,Private,2280.0,Minivan,0.0,0,No,1,1.0,0
57.0,62203.0,No,M,Commercial,7720.0,Pickup,7326.0,1,No,4,9.0,1
41.0,26652.0,Yes,F,Private,8270.0,SUV,1944.0,2,No,6,2.0,1
47.0,22295.0,Yes,F,Private,13260.0,Sports Car,0.0,0,Yes,3,1.0,0
45.0,33648.0,Yes,F,Private,6720.0,Sports Car,0.0,0,Yes,2,9.0,1
40.0,0.0,Yes,F,Private,5500.0,Sports Car,25344.0,2,No,7,1.0,0
51.0,51734.0,Yes,M,Private,11770.0,Pickup,0.0,0,No,0,14.0,0
46.0,100253.0,Yes,M,Commercial,6100.0,Pickup,5756.0,2,No,6,11.0,0
45.0,49261.0,No,F,Private,18010.0,SUV,551.0,1,No,4,17.0,0
35.0,126046.0,Yes,M,Private,37420.0,Minivan,5949.0,4,No,6,8.0,0
42.0,997.0,Yes,M,Private,12840.0,Minivan,0.0,0,No,0,1.0,0
49.0,26988.0,No,M,Commercial,11440.0,Pickup,0.0,0,No,0,7.0,0
41.0,89892.0,Yes,F,Private,18280.0,Minivan,1288.0,3,No,4,11.0,0
45.0,32279.0,Yes,F,Private,6000.0,SUV,0.0,0,No,0,1.0,1
47.0,44452.0,Yes,F,Commercial,13110.0,SUV,0.0,0,No,0,6.0,1
42.0,30588.0,Yes,F,Private,13470.0,SUV,0.0,0,No,3,7.0,0
53.0,183296.0,No,M,Commercial,34310.0,Panel Truck,4900.0,3,No,1,9.0,0
43.0,41274.0,No,M,Private,9930.0,Minivan,0.0,0,No,0,7.0,1
41.0,73187.0,Yes,M,Private,15160.0,Minivan,0.0,0,No,2,8.0,0
45.0,683.0,Yes,F,Commercial,19090.0,SUV,2279.0,1,No,0,1.0,1
53.0,108233.0,Yes,F,Commercial,1670.0,Sports Car,0.0,0,No,2,7.0,0
30.0,22718.0,No,M,Private,4300.0,Minivan,4448.0,3,No,9,1.0,1
36.0,10568.0,No,F,Private,5170.0,SUV,0.0,0,No,0,3.0,0
44.0,114537.0,Yes,F,Private,26090.0,Pickup,0.0,0,No,0,17.0,0
62.0,64106.0,Yes,F,Private,14450.0,Sports Car,0.0,0,No,0,9.0,0
32.0,0.0,No,F,Private,15300.0,Minivan,0.0,0,No,0,8.0,0
46.0,183558.0,No,F,Private,19860.0,SUV,0.0,0,No,3,12.0,0
34.0,49098.0,Yes,M,Private,10740.0,Pickup,5265.0,2,No,2,11.0,0
31.0,0.0,Yes,M,Commercial,4600.0,Pickup,6070.0,3,No,5,7.0,1
51.0,90800.0,No,F,Private,40610.0,SUV,0.0,0,No,2,17.0,0
57.0,601.0,No,M,Private,7260.0,Pickup,0.0,0,No,1,6.0,0
39.0,25150.0,Yes,M,Private,14120.0,Minivan,0.0,0,No,1,14.0,0
58.0,42607.0,Yes,M,Commercial,11560.0,Pickup,5238.0,1,No,1,7.0,1
52.0,62804.0,Yes,M,Commercial,15510.0,Minivan,0.0,0,No,1,13.0,0
48.0,79078.0,Yes,F,Private,9410.0,SUV,0.0,0,No,0,18.0,0
40.0,35453.0,Yes,F,Commercial,4010.0,SUV,2244.0,2,No,2,1.0,1
42.0,42371.0,No,F,Commercial,5740.0,SUV,6703.0,1,No,4,12.0,1
40.0,8679.0,Yes,F,Commercial,4650.0,SUV,0.0,0,No,0,10.0,0
46.0,57625.0,Yes,M,Private,14940.0,Minivan,0.0,0,No,0,8.0,0
38.0,5225.0,No,F,Commercial,5300.0,Sports Car,0.0,0,No,0,8.0,0
52.0,50584.0,No,F,Private,11760.0,SUV,1328.0,1,No,6,1.0,1
49.0,34961.0,No,F,Private,9900.0,SUV,7863.0,3,No,1,7.0,0
50.0,47433.0,Yes,F,Private,7750.0,SUV,0.0,0,No,3,11.0,0
52.0,42236.0,No,M,Commercial,20920.0,Van,5949.0,1,No,0,1.0,0
45.0,32867.0,No,F,Private,9290.0,SUV,9635.0,4,No,4,1.0,1
37.0,69874.0,No,M,Private,13060.0,Minivan,0.0,0,No,2,15.0,0
49.0,284071.0,Yes,M,Commercial,7940.0,Pickup,2939.0,2,No,4,15.0,1
40.0,44803.0,No,F,Private,24320.0,SUV,3285.0,4,No,0,1.0,0
50.0,18357.0,Yes,F,Private,22670.0,Minivan,0.0,0,No,0,12.0,0
44.0,0.0,No,F,Private,10460.0,Sports Car,0.0,0,No,3,18.0,1
46.0,11363.0,Yes,F,Private,7240.0,SUV,26181.0,1,Yes,2,5.0,1
49.0,97595.0,No,M,Private,23750.0,Minivan,6971.0,2,No,5,14.0,0
40.0,40651.0,Yes,F,Private,18610.0,Minivan,0.0,0,No,0,6.0,0
47.0,74208.0,Yes,M,Private,13620.0,Minivan,0.0,0,No,3,9.0,0
47.0,102051.0,Yes,M,Private,21770.0,Van,0.0,0,Yes,0,13.0,0
40.0,61375.0,No,F,Commercial,11640.0,SUV,0.0,0,No,1,7.0,0
47.0,25871.0,Yes,F,Commercial,18400.0,SUV,5307.0,1,No,4,9.0,0
35.0,29000.0,Yes,F,Private,17380.0,SUV,1553.0,3,No,2,1.0,0
50.0,95534.0,No,F,Private,16870.0,SUV,0.0,0,No,1,11.0,0
62.0,33713.0,Yes,F,Commercial,7700.0,Sports Car,2791.0,3,No,1,15.0,0
44.0,148528.0,No,F,Private,20830.0,SUV,0.0,0,Yes,2,10.0,1
47.0,44812.0,No,F,Commercial,6200.0,SUV,43405.0,2,Yes,0,5.0,1
57.0,51633.0,Yes,M,Commercial,21770.0,Van,1324.0,1,No,6,8.0,0
29.0,87862.0,Yes,F,Private,5470.0,SUV,30300.0,1,Yes,4,9.0,0
48.0,48182.0,Yes,M,Commercial,24980.0,Panel Truck,0.0,0,No,0,7.0,0
51.0,74576.0,Yes,M,Private,14610.0,Minivan,0.0,0,No,3,14.0,0
48.0,228376.0,Yes,M,Commercial,9260.0,SUV,5458.0,1,No,8,17.0,1
59.0,150444.0,No,M,Private,22440.0,Minivan,0.0,0,Yes,0,17.0,0
36.0,66335.0,Yes,F,Commercial,2670.0,SUV,0.0,0,No,0,9.0,1
50.0,131876.0,Yes,F,Commercial,24710.0,Sports Car,0.0,0,No,0,8.0,0
41.0,96830.0,Yes,M,Private,11980.0,Minivan,0.0,0,No,0,12.0,0
48.0,77833.0,No,M,Commercial,27780.0,Panel Truck,0.0,0,No,1,16.0,0
36.0,48680.0,No,M,Commercial,9970.0,Pickup,0.0,0,Yes,1,7.0,0
50.0,0.0,No,F,Private,6500.0,Sports Car,0.0,0,No,0,1.0,0
44.0,0.0,No,M,Commercial,1500.0,Minivan,4042.0,3,No,9,11.0,0
42.0,108916.0,Yes,F,Private,5700.0,SUV,27861.0,2,No,5,19.0,0
50.0,53924.0,Yes,M,Commercial,25320.0,Panel Truck,5546.0,2,No,6,1.0,1
46.0,33899.0,Yes,M,Private,9490.0,Pickup,0.0,0,Yes,0,9.0,0
45.0,66631.0,No,F,Private,13910.0,Pickup,7141.0,2,No,0,9.0,0
36.0,48494.0,No,F,Private,9950.0,Sports Car,5951.0,2,No,1,16.0,0
48.0,67275.0,No,M,Commercial,13030.0,Minivan,0.0,0,No,3,11.0,0
25.0,66390.0,No,F,Commercial,22740.0,SUV,7019.0,2,No,1,10.0,1
45.0,62615.0,Yes,M,Commercial,30610.0,Minivan,0.0,0,No,0,10.0,0
44.0,20526.0,Yes,F,Private,16180.0,SUV,7673.0,1,No,4,1.0,0
48.0,118987.0,Yes,F,Private,21280.0,Minivan,0.0,0,No,3,18.0,0
46.0,26667.0,No,F,Commercial,27020.0,Van,0.0,0,No,0,11.0,0
27.0,35851.0,Yes,F,Commercial,4200.0,Sports Car,0.0,0,No,4,1.0,1
46.0,100790.0,No,F,Private,21010.0,Sports Car,0.0,0,No,0,12.0,1
41.0,7029.0,Yes,F,Private,12880.0,Pickup,6444.0,1,No,0,12.0,0
49.0,92317.0,Yes,M,Commercial,6720.0,Pickup,2566.0,3,No,0,14.0,0
35.0,64530.0,No,F,Private,5000.0,Sports Car,5202.0,1,No,0,13.0,1
43.0,89290.0,Yes,F,Commercial,38810.0,Van,0.0,0,No,0,10.0,0
62.0,29453.0,Yes,M,Private,15190.0,SUV,3107.0,3,No,0,17.0,0
55.0,3113.0,Yes,M,Private,11550.0,Pickup,5660.0,2,No,4,1.0,1
39.0,96707.0,Yes,F,Commercial,30410.0,Pickup,0.0,0,No,0,9.0,0
32.0,0.0,Yes,F,Private,24100.0,Sports Car,4980.0,2,No,3,1.0,0
48.0,111405.0,No,F,Commercial,29540.0,Van,3848.0,1,No,9,11.0,1
38.0,38819.0,No,F,Private,5680.0,SUV,0.0,0,Yes,7,8.0,1
41.0,0.0,No,F,Private,15660.0,Minivan,0.0,0,No,0,1.0,0
45.0,54795.0,No,M,Private,5060.0,Minivan,0.0,0,No,0,19.0,0
67.0,0.0,Yes,F,Private,8200.0,Sports Car,6934.0,1,No,0,10.0,1
55.0,67569.0,Yes,M,Private,13760.0,Minivan,0.0,0,No,0,13.0,0
51.0,242362.0,No,F,Commercial,61050.0,Panel Truck,0.0,0,No,2,9.0,0
36.0,76837.0,No,F,Commercial,13000.0,Sports Car,0.0,0,No,2,1.0,0
39.0,56819.0,Yes,F,Commercial,14660.0,SUV,0.0,0,Yes,1,10.0,1
43.0,40612.0,No,M,Commercial,18130.0,Van,4263.0,2,No,3,18.0,1
39.0,75701.0,No,M,Private,1500.0,Minivan,0.0,0,No,0,14.0,0
35.0,84794.0,No,F,Commercial,26860.0,Pickup,4575.0,3,No,7,1.0,1
34.0,42192.0,Yes,M,Commercial,25820.0,Panel Truck,0.0,0,No,0,1.0,0
30.0,23022.0,No,M,Private,4500.0,Minivan,0.0,0,No,2,1.0,0
39.0,0.0,No,F,Commercial,5400.0,SUV,11063.0,1,Yes,2,10.0,0
35.0,22500.0,Yes,F,Private,12360.0,SUV,0.0,0,Yes,0,1.0,0
46.0,23921.0,Yes,F,Private,12180.0,SUV,0.0,0,No,0,5.0,0
40.0,76634.0,Yes,M,Commercial,6040.0,Pickup,0.0,0,No,0,1.0,0
42.0,55507.0,Yes,F,Private,7050.0,SUV,0.0,0,No,0,1.0,0
50.0,49242.0,Yes,F,Commercial,33690.0,Panel Truck,0.0,0,No,1,9.0,0
44.0,55996.0,Yes,F,Commercial,22280.0,SUV,0.0,0,No,0,1.0,0
54.0,144348.0,Yes,M,Commercial,27460.0,Panel Truck,0.0,0,No,0,14.0,0
45.0,22683.0,No,F,Private,16510.0,Minivan,0.0,0,No,1,10.0,0
34.0,26128.0,Yes,M,Commercial,29050.0,Panel Truck,0.0,0,No,2,9.0,0
